8:41,8:49,09:52급,09:49급,,,
개화중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
08:44급,08:52급,9:53,9:50,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
8:48,8:56,10:03급,10:01급,,,
개화중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
08:51급,08:59급,10:04,10:02,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
8:54,-,10:14급,10:13급,,,
개화중앙보훈병원,-,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
08:58급,-,10:15,10:14,,,
김포공항중앙보훈병원,-,개화중앙보훈병원,중앙보훈병원개화,,,
9:01,9:03,10:25급,10:25급,,,
개화중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
09:05급,09:06급,10:26,10:26,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
9:08,9:09,10:36급,10:36급,,,
개화중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
09:12급,09:12급,10:37,10:37,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
9:15,9:16,10:47급,10:47급,,,
개화중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
09:23급,09:19급,10:48,10:48,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
9:24,9:23,10:58급,10:58급,,,
개화중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
09:34급,09:26급,10:59,10:59,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
9:35,9:30,11:09급,11:09급,,,
개화중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
09:45급,09:33급,11:10,11:10,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
9:46,9:37,11:20급,11:20급,,,
개화중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
09:56급,09:40급,11:21,11:21,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
9:57,9:44,11:31급,11:31급,,,
개화중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
-,09:47급,11:32,11:32,,,
-,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
-,9:50,11:42급,11:42급,,,
-,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
-,09:53급,11:43,11:43,,,
-,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
-,9:57,11:53급,11:53급,,,
-,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
10:07급,10:00급,11:54,11:54,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
10:08,10:04,12:04급,12:04급,,,
개화중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
10:18급,10:07급,12:05,12:05,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
10:19,10:11,12:15급,12:15급,,,
개화중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
10:29급,10:14급,12:16,12:16,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
10:30,10:18,12:26급,12:26급,,,
개화중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
10:40급,10:21급,12:27,12:27,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
10:41,10:25,12:37급,12:37급,,,
개화중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
10:51급,10:28급,12:38,12:38,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
10:52,10:32,12:48급,12:48급,,,
개화중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
-,10:40급,12:49,12:49,,,
-,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
-,10:41,12:59급,12:59급,,,
-,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
-,10:47,13:00,13:00,,,
-,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,,
-,10:50급,13:10급,13:10급,,,
-,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
-,10:54,13:11,13:11,,,
-,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,,
11:02급,11:01급,13:21급,13:21급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
11:03,11:02,13:22,13:22,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,,
11:13급,11:13급,13:32급,13:32급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
11:14,11:14,13:33,13:33,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,,
11:24급,11:24급,13:43급,13:43급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
11:25,11:25,13:44,13:44,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,,
11:35급,11:35급,13:54급,13:54급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
11:36,11:36,13:55,13:55,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,,
11:46급,11:46급,14:05급,14:05급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
11:47,11:47,14:06,14:06,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,,
11:58급,11:57급,14:16급,14:16급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
11:59,11:58,14:17,14:17,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,,
12:10급,12:08급,14:27급,14:27급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
12:11,12:09,14:28,14:28,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,,
12:21급,12:19급,14:38급,14:38급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
12:22,12:20,14:39,14:39,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,,
12:32급,12:30급,14:49급,14:49급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
12:33,12:31,14:50,14:50,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,,
12:43급,12:41급,15:00급,15:00급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
12:44,12:42,15:01,15:01,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,,
12:54급,12:52급,15:11급,15:11급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
12:55,12:53,15:12,15:12,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,,
13:05급,13:03급,15:22급,15:22급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
13:06,13:04,15:23,15:23,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,,
13:16급,13:15급,15:33급,15:33급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
13:17,13:16,15:34,15:34,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,,
13:27급,13:27급,15:44급,15:44급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
13:28,13:28,15:45,15:45,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,,
13:38급,13:38급,15:55급,15:55급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
13:39,13:39,15:56,15:56,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,,
13:49급,13:49급,16:06급,16:06급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
13:50,13:50,16:07,16:07,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,,
14:00급,14:00급,16:17급,16:17급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
14:01,14:01,16:18,16:18,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,,
14:11급,14:11급,16:28급,16:28급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
14:12,14:12,16:29,16:29,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,,
14:22급,14:22급,16:39급,16:39급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
14:23,14:23,16:40,16:40,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,,
14:33급,14:33급,16:50급,16:50급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
14:34,14:34,16:51,16:51,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,,
14:45급,14:44급,17:01급,17:01급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
14:46,14:45,17:02,17:02,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,,
14:57급,14:55급,17:12급,17:12급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
14:58,14:56,17:13,17:13,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,,
15:08급,15:06급,17:23급,17:23급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
15:09,15:07,17:24,17:24,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,,
15:19급,15:17급,17:34급,17:34급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
15:20,15:18,17:35,17:35,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,,
15:30급,15:28급,17:45급,17:45급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
15:31,15:29,17:46,17:46,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,,
15:41급,15:39급,17:56급,17:56급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
15:42,15:40,17:57,17:57,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,,
15:52급,15:50급,18:07급,18:07급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
15:53,15:51,18:08,18:08,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,,
16:03급,16:02급,18:18급,18:18급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
16:04,16:03,18:19,18:19,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,,
16:14급,16:14급,18:29급,18:29급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
16:15,16:15,18:30,18:30,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,,
16:25급,16:25급,18:40급,18:40급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
16:26,16:26,18:41,18:41,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,,
16:31,16:36급,18:51급,18:51급,,,
개화중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
16:36급,16:37,18:52,18:52,,,
김포공항중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,,
16:37,16:47급,19:02급,19:02급,,,
개화중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
16:47급,16:48,19:03,19:03,,,
김포공항중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,,
16:48,16:58급,19:13급,19:13급,,,
개화중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
16:58급,16:59,19:14,19:14,,,
김포공항중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,,
16:59,-,19:24급,19:24급,,,
개화중앙보훈병원,-,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
17:04,17:09급,19:25,19:25,,,
개화중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
17:08급,17:10,19:35급,19:35급,,,
김포공항중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
17:12,17:20급,19:36,19:36,,,
개화중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
17:16급,17:21,19:46급,19:46급,,,
김포공항중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
17:21,17:31급,19:47,19:47,,,
개화중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
17:24급,17:32,19:57급,19:57급,,,
김포공항중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
17:28,17:42급,19:58,19:58,,,
개화중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
17:31급,17:43,20:08급,20:08급,,,
김포공항중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
17:35,17:53급,20:09,20:09,,,
개화중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
17:38급,17:54,20:19급,20:19급,,,
김포공항중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
17:42,-,20:20,20:20,,,
개화중앙보훈병원,-,개화중앙보훈병원,중앙보훈병원개화,,,
17:46급,-,20:30급,20:30급,,,
김포공항중앙보훈병원,-,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
17:49,-,20:31,20:31,,,
개화중앙보훈병원,-,개화중앙보훈병원,중앙보훈병원개화,,,
17:53급,-,20:42급,20:41급,,,
김포공항중앙보훈병원,-,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
17:57,-,20:43,20:42,,,
개화중앙보훈병원,-,개화중앙보훈병원,중앙보훈병원개화,,,
18:00급,18:04급,20:54급,20:52급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
18:04,18:05,20:55,20:53,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,,
18:07급,18:10,21:06급,21:03급,,,
김포공항중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
18:11,18:14급,21:07,21:04,,,
개화중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
18:14급,18:18,21:18급,21:14급,,,
김포공항중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
18:18,18:22급,21:19,21:15,,,
개화중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
18:21급,18:27,21:30급,21:25급,,,
김포공항중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
18:25,18:31급,21:31,21:26,,,
개화중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
18:29급,18:35,21:42급,21:36급,,,
김포공항중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
18:32,18:39급,21:43,21:37,,,
개화중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
18:36급,18:43,21:54급,21:47급,,,
김포공항중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
18:40,18:47급,21:55,21:48,,,
개화중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
18:43급,18:51,-,21:59급,,,
김포공항중앙보훈병원,중앙보훈병원개화,-,중앙보훈병원김포공항,,,
18:47,18:54급,22:06급,22:00,,,
개화중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원개화,,,
18:50급,18:58,22:07,22:11급,,,
김포공항중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원김포공항,,,
18:54,-,22:18급,22:12,,,
개화중앙보훈병원,-,김포공항중앙보훈병원,중앙보훈병원개화,,,
18:57급,-,22:19,22:23급,,,
김포공항중앙보훈병원,-,개화중앙보훈병원,중앙보훈병원김포공항,,,
19:01,19:01급,22:31급,22:24,,,
개화중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원개화,,,
19:04급,19:05,22:32,22:35급,,,
김포공항중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원김포공항,,,
19:08,19:09급,22:44급,22:36,,,
개화중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원개화,,,
19:12급,19:12,22:45,22:47급,,,
김포공항중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원김포공항,,,
19:15,19:16급,22:57급막,22:48,,,
개화중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원개화,,,
19:19급,19:20,22:58,22:59급,,,
김포공항중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원김포공항,,,
19:23,19:23급,23:07,23:00,,,
개화중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
19:26급,19:27,23:18,23:12급,,,
김포공항중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원김포공항,,,
19:30,19:30급,23:31막,23:13,,,
개화중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
19:33급,19:34,23:44막,23:25급,,,
김포공항중앙보훈병원,중앙보훈병원개화,개화신논현,중앙보훈병원김포공항,,,
19:38,19:37급,-,23:26막,,,
개화중앙보훈병원,중앙보훈병원김포공항,-,중앙보훈병원개화,,,
19:42급,19:41,-,23:38급막,,,
김포공항중앙보훈병원,중앙보훈병원개화,-,중앙보훈병원김포공항,,,
19:47,19:44급,-,23:39막,,,
개화중앙보훈병원,중앙보훈병원김포공항,-,중앙보훈병원염창,,,
19:51급,19:48,-,23:50막,,,
김포공항중앙보훈병원,중앙보훈병원개화,-,중앙보훈병원여의도,,,
19:55,19:52급,-,-,,,
개화중앙보훈병원,중앙보훈병원김포공항,-,-,,,
-,19:55,-,-,,,
-,중앙보훈병원개화,-,-,,,
-,19:59급,-,-,,,
-,중앙보훈병원김포공항,-,-,,,
20:03급,20:03,-,-,,,
김포공항중앙보훈병원,중앙보훈병원개화,-,-,,,
20:04,20:06급,-,-,,,
개화중앙보훈병원,중앙보훈병원김포공항,-,-,,,
20:14급,20:10,-,-,,,
김포공항중앙보훈병원,중앙보훈병원개화,-,-,,,
20:15,20:13급,-,-,,,
개화중앙보훈병원,중앙보훈병원김포공항,-,-,,,
20:25급,20:17,-,-,,,
김포공항중앙보훈병원,중앙보훈병원개화,-,-,,,
20:26,20:20급,-,-,,,
개화중앙보훈병원,중앙보훈병원김포공항,-,-,,,
20:36급,20:24,-,-,,,
김포공항중앙보훈병원,중앙보훈병원개화,-,-,,,
20:37,20:27급,-,-,,,
개화중앙보훈병원,중앙보훈병원김포공항,-,-,,,
20:47급,20:31,-,-,,,
