9:30,09:29급,10:55급,-,,,
개화중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,-,,,
09:33급,9:34,11:01,11:00급,,,
김포공항중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원김포공항,,,
9:38,09:36급,11:06급,11:05,,,
개화중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원개화,,,
09:43급,9:40,11:12,11:11급,,,
김포공항중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원김포공항,,,
9:49,09:43급,11:17급,11:16,,,
개화중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원개화,,,
09:54급,9:47,11:23,11:22급,,,
김포공항중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원김포공항,,,
-,09:50급,11:28급,11:27,,,
-,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원개화,,,
-,9:54,11:34,11:33급,,,
-,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원김포공항,,,
-,09:57급,11:39급,11:38,,,
-,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원개화,,,
10:00,10:01,11:45,11:44급,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원김포공항,,,
10:05급,10:04급,11:50급,11:49,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원개화,,,
10:11,10:08,11:56,11:55급,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원김포공항,,,
10:16급,10:11급,12:01급,12:00,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원개화,,,
10:22,10:16,12:07,12:06급,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원김포공항,,,
10:27급,10:19급,12:12급,12:11,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원개화,,,
10:33,10:24,12:18,12:17급,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원김포공항,,,
10:38급,10:30급,12:23급,12:22,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원개화,,,
10:44,10:32,12:29,12:28급,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원김포공항,,,
10:49급,10:36,12:34급,12:33,,,
김포공항중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원개화,,,
10:55,10:40급,12:40,12:39급,,,
개화중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원김포공항,,,
-,10:45,12:45급,12:44,,,
-,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원개화,,,
-,10:52급,12:51,12:50급,,,
-,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원김포공항,,,
-,10:57,12:56급,12:55,,,
-,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원개화,,,
11:00급,11:03급,13:02,13:01급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원김포공항,,,
11:06,11:08,13:07급,13:06,,,
개화중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원개화,,,
11:11급,11:14급,13:13,13:12급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원김포공항,,,
11:17,11:19,13:18급,13:17,,,
개화중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원개화,,,
11:22급,11:25급,13:24,13:23급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원김포공항,,,
11:28,11:30,13:29급,13:28,,,
개화중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원개화,,,
11:33급,11:36급,13:35,13:34급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원김포공항,,,
11:39,11:41,13:40급,13:39,,,
개화중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원개화,,,
11:44급,11:47급,13:46,13:45급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원김포공항,,,
11:50,11:52,13:51급,13:50,,,
개화중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원개화,,,
11:56급,11:58급,13:57,13:56급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원김포공항,,,
12:01,12:03,14:02급,14:01,,,
개화중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원개화,,,
12:08급,12:09급,14:08,14:07급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원김포공항,,,
12:13,12:14,14:13급,14:12,,,
개화중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원개화,,,
12:19급,12:20급,14:19,14:18급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원김포공항,,,
12:25,12:25,14:24급,14:23,,,
개화중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원개화,,,
12:31급,12:31급,14:30,14:29급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원김포공항,,,
12:36,12:36,14:35급,14:34,,,
개화중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원개화,,,
12:41급,12:42급,14:41,14:40급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원김포공항,,,
12:47,12:47,14:46급,14:45,,,
개화중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원개화,,,
12:52급,12:54급,14:52,14:51급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원김포공항,,,
12:58,12:59,14:57급,14:56,,,
개화중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원개화,,,
13:03급,13:06급,15:03,15:02급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원김포공항,,,
13:09,13:11,15:08급,15:07,,,
개화중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원개화,,,
13:14급,13:17급,15:14,15:13급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원김포공항,,,
13:20,13:22,15:19급,15:18,,,
개화중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원개화,,,
13:25급,13:28급,15:25,15:24급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원김포공항,,,
13:31,13:33,15:30급,15:29,,,
개화중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원개화,,,
13:36급,13:39급,15:36,15:35급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원김포공항,,,
13:42,13:44,15:41급,15:40,,,
개화중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원개화,,,
13:47급,13:50급,15:47,15:46급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원김포공항,,,
13:53,13:55,15:52급,15:51,,,
개화중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원개화,,,
13:58급,-,15:58,15:57급,,,
김포공항중앙보훈병원,-,개화중앙보훈병원,중앙보훈병원김포공항,,,
14:04,14:01급,16:03급,16:02,,,
개화중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원개화,,,
14:09급,14:06,16:09,16:08급,,,
김포공항중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원김포공항,,,
14:15,14:12급,16:14급,16:13,,,
개화중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원개화,,,
14:20급,14:17,16:20,16:19급,,,
김포공항중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원김포공항,,,
14:26,14:23급,16:25급,16:24,,,
개화중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원개화,,,
14:31급,14:28,16:31,16:30급,,,
김포공항중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원김포공항,,,
14:37,14:34급,16:36급,16:35,,,
개화중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원개화,,,
14:43급,14:39,16:42,16:41급,,,
김포공항중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원김포공항,,,
14:49,14:45급,16:47급,16:46,,,
개화중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원개화,,,
14:55급,14:50,16:53,16:52급,,,
김포공항중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원김포공항,,,
-,14:56급,16:58급,16:57,,,
-,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원개화,,,
15:00,15:01,17:04,17:03급,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원김포공항,,,
15:06급,15:07급,17:09급,17:08,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원개화,,,
15:12,15:12,17:15,17:14급,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원김포공항,,,
15:17급,15:18급,17:20급,17:19,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원개화,,,
15:23,15:23,17:26,17:25급,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원김포공항,,,
15:28급,15:29급,17:31급,17:30,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원개화,,,
15:34,15:34,17:37,17:36급,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원김포공항,,,
15:39급,15:41급,17:42급,17:41,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원개화,,,
15:45,15:46,17:48,17:47급,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원김포공항,,,
15:50급,15:53급,17:53급,17:52,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원개화,,,
15:56,15:58,17:59,17:58급,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원김포공항,,,
16:01급,16:04급,18:04급,18:03,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원개화,,,
16:07,16:09,18:10,18:09급,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원김포공항,,,
16:12급,16:15급,18:15급,18:14,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원개화,,,
16:18,16:20,18:21,18:20급,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원김포공항,,,
16:23급,16:26급,18:26급,18:25,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원개화,,,
16:29,16:31,18:32,18:31급,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원김포공항,,,
16:34급,16:37급,18:37급,18:36,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원개화,,,
16:40,16:42,18:43,18:42급,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원김포공항,,,
16:45급,16:48급,18:48급,18:47,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원개화,,,
16:48,16:53,18:54,18:53급,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원김포공항,,,
16:51,16:59급,18:59급,18:58,,,
개화중앙보훈병원,중앙보훈병원김포공항,김포공항중앙보훈병원,중앙보훈병원개화,,,
16:56급,-,19:05,19:04급,,,
김포공항중앙보훈병원,-,개화중앙보훈병원,중앙보훈병원김포공항,,,
17:02,17:04,19:10급,19:09,,,
개화중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원개화,,,
17:07급,17:10급,19:16,19:15급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원김포공항,,,
17:13,17:15,19:21급,19:20,,,
개화중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원개화,,,
17:18급,17:21급,19:27,19:26급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원김포공항,,,
17:21,17:26,19:32급,19:31,,,
개화중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원개화,,,
17:26급,17:32급,19:38,19:37급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원김포공항,,,
17:29,17:37,19:43급,19:42,,,
개화중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원개화,,,
17:34급,17:43급,19:49,19:48급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원김포공항,,,
17:37,17:48,19:54급,19:53,,,
개화중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원개화,,,
17:42급,17:54급,-,19:59급,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,-,중앙보훈병원김포공항,,,
17:44,17:55,20:00,20:04,,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,,
17:49급,-,20:05급,20:10급,,,
김포공항중앙보훈병원,-,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
17:52,-,20:11,20:15,,,
개화중앙보훈병원,-,개화중앙보훈병원,중앙보훈병원개화,,,
17:56급,-,20:16급,20:21급,,,
김포공항중앙보훈병원,-,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
17:59,-,20:22,20:26,,,
개화중앙보훈병원,-,개화중앙보훈병원,중앙보훈병원개화,,,
18:03급,18:01,20:27급,20:32급,,,
김포공항중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
18:06,18:05급,20:33,20:37,,,
개화중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
18:10급,18:10,20:38급,20:43급,,,
김포공항중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
18:13,18:13급,20:44,20:48,,,
개화중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
18:17급,18:18,20:50급,20:54급,,,
김포공항중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
18:20,18:21급,20:56,20:59,,,
개화중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
18:25급,18:26,21:02급,21:05급,,,
김포공항중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
18:27,18:29급,21:08,21:10,,,
개화중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
18:32급,18:34,21:14급,21:16급,,,
김포공항중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
18:35,18:37급,21:20,21:21,,,
개화중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
18:39급,18:41,21:26급,21:27급,,,
김포공항중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
18:42,18:44급,21:32,21:32,,,
개화중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
18:46급,18:48,21:38급,21:38급,,,
김포공항중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
18:49,18:51급,21:44,21:44,,,
개화중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
18:53급,18:56,21:50급,21:50급,,,
김포공항중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
18:56,18:58급,21:56,21:56,,,
개화중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
19:00급,19:03,22:02급,22:02급,,,
김포공항중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
19:03,19:05급,22:08,22:08,,,
개화중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
19:08급,19:10,22:14급,22:14급,,,
김포공항중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
19:10,19:13급,22:20,22:20,,,
개화중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
19:15급,19:17,22:26급,22:26급,,,
김포공항중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
19:18,19:20급,22:33,22:32,,,
개화중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
19:22급,19:24,22:39급,22:38급,,,
김포공항중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
19:25,19:27급,22:46,22:44,,,
개화중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
19:29급,19:31,22:52급,22:51급,,,
김포공항중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
19:32,19:34급,22:58,22:57,,,
개화중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
19:36급,19:39,23:05급막,23:04급,,,
김포공항중앙보훈병원,중앙보훈병원개화,김포공항중앙보훈병원,중앙보훈병원김포공항,,,
19:39,19:41급,23:11,23:10막,,,
개화중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원개화,,,
19:43급,19:46,23:21,23:17급,,,
김포공항중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원김포공항,,,
19:46,19:48급,23:32,23:23막,,,
개화중앙보훈병원,중앙보훈병원김포공항,개화중앙보훈병원,중앙보훈병원염창,,,
19:52급,19:53,23:45막,23:30급막,,,
김포공항중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원김포공항,,,
19:54,19:56급,-,23:36막,,,
개화중앙보훈병원,중앙보훈병원김포공항,-,중앙보훈병원여의도,,,
20:01급,20:00,-,23:46막,,,
김포공항중앙보훈병원,중앙보훈병원개화,-,중앙보훈병원동작,,,
20:03,20:03급,-,00:00막,,,
개화중앙보훈병원,중앙보훈병원김포공항,-,중앙보훈병원신논현,,,
20:10,20:07,-,-,,,
개화중앙보훈병원,중앙보훈병원개화,-,-,,,
20:12급,20:10급,-,-,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,-,-,,,
20:18,20:14,-,-,,,
개화중앙보훈병원,중앙보훈병원개화,-,-,,,
20:23급,20:17급,-,-,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,-,-,,,
20:29,20:22,-,-,,,
개화중앙보훈병원,중앙보훈병원개화,-,-,,,
20:34급,20:24급,-,-,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,-,-,,,
20:40,20:29,-,-,,,
개화중앙보훈병원,중앙보훈병원개화,-,-,,,
20:45급,20:31급,-,-,,,
김포공항중앙보훈병원,중앙보훈병원김포공항,-,-,,,
20:51,20:36,-,-,,,
개화중앙보훈병원,중앙보훈병원개화,-,-,,,
