"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20230501","5호선","을지로4가","4929","5083","20230504",""
"20230501","5호선","종로3가","15022","13913","20230504",""
"20230501","5호선","광화문(세종문화회관)","23975","29189","20230504",""
"20230501","5호선","서대문","10879","10158","20230504",""
"20230501","5호선","충정로(경기대입구)","2064","2008","20230504",""
"20230501","5호선","애오개","4453","4377","20230504",""
"20230501","5호선","공덕","8755","9073","20230504",""
"20230501","5호선","마포","8531","8445","20230504",""
"20230501","5호선","여의나루","17820","18667","20230504",""
"20230501","5호선","여의도","13495","15107","20230504",""
"20230501","5호선","신길","3052","3460","20230504",""
"20230501","5호선","영등포시장","7805","8192","20230504",""
"20230501","5호선","영등포구청","2497","2434","20230504",""
"20230501","5호선","양평","3928","3936","20230504",""
"20230501","5호선","오목교(목동운동장앞)","17187","18034","20230504",""
"20230501","5호선","목동","12355","12969","20230504",""
"20230501","5호선","신정(은행정)","9595","8359","20230504",""
"20230501","5호선","까치산","21499","21029","20230504",""
"20230501","5호선","화곡","21387","20227","20230504",""
"20230501","5호선","우장산","11557","11370","20230504",""
"20230501","5호선","발산","13005","13589","20230504",""
"20230501","5호선","마곡","6331","6602","20230504",""
"20230501","5호선","송정","5144","5102","20230504",""
"20230501","5호선","김포공항","7626","7195","20230504",""
"20230501","5호선","개화산","3996","3942","20230504",""
"20230501","5호선","방화","5267","5164","20230504",""
"20230501","4호선","남태령","1100","821","20230504",""
"20230501","4호선","사당","19816","19203","20230504",""
"20230501","4호선","총신대입구(이수)","15523","16922","20230504",""
"20230501","4호선","동작(현충원)","1667","1885","20230504",""
"20230501","4호선","이촌(국립중앙박물관)","8623","9465","20230504",""
"20230501","4호선","신용산","12858","13006","20230504",""
"20230501","4호선","삼각지","4934","5716","20230504",""
"20230501","4호선","숙대입구(갈월)","16803","12551","20230504",""
"20230501","4호선","서울역","7354","15094","20230504",""
"20230501","4호선","회현(남대문시장)","27324","27593","20230504",""
"20230501","4호선","명동","28644","31756","20230504",""
"20230501","4호선","충무로","21261","22332","20230504",""
"20230501","4호선","동대문역사문화공원(DDP)","16864","14488","20230504",""
"20230501","4호선","동대문","23897","24338","20230504",""
"20230501","4호선","혜화","27080","27042","20230504",""
"20230501","4호선","한성대입구(삼선교)","13388","13142","20230504",""
"20230501","4호선","성신여대입구(돈암)","20201","19714","20230504",""
"20230501","4호선","길음","17155","17681","20230504",""
"20230501","4호선","미아사거리","22930","22280","20230504",""
"20230501","4호선","미아(서울사이버대학)","13653","13196","20230504",""
"20230501","4호선","수유(강북구청)","29612","29060","20230504",""
"20230501","4호선","쌍문","23172","21439","20230504",""
"20230501","4호선","창동","20454","21490","20230504",""
"20230501","4호선","노원","16823","18210","20230504",""
"20230501","4호선","상계","16207","15113","20230504",""
"20230501","4호선","당고개","7889","7244","20230504",""
"20230501","3호선","오금","4089","3884","20230504",""
"20230501","3호선","경찰병원","4984","5138","20230504",""
"20230501","3호선","가락시장","6479","6431","20230504",""
"20230501","3호선","수서","13914","14240","20230504",""
"20230501","3호선","일원","6685","6405","20230504",""
"20230501","3호선","대청","7311","7004","20230504",""
"20230501","3호선","학여울","1322","1314","20230504",""
"20230501","3호선","대치","9348","9272","20230504",""
"20230501","3호선","도곡","3473","3674","20230504",""
"20230501","3호선","매봉","6409","6495","20230504",""
"20230501","3호선","양재(서초구청)","20013","23487","20230504",""
"20230501","3호선","남부터미널(예술의전당)","19968","20180","20230504",""
"20230501","3호선","교대(법원.검찰청)","10977","6174","20230504",""
"20230501","3호선","고속터미널","53496","47096","20230504",""
"20230501","3호선","잠원","4036","3819","20230504",""
"20230501","3호선","신사","20016","20784","20230504",""
"20230501","3호선","압구정","23534","25325","20230504",""
"20230501","3호선","옥수","7246","7409","20230504",""
"20230501","3호선","금호","6384","5867","20230504",""
"20230501","3호선","약수","10559","10191","20230504",""
"20230501","3호선","동대입구","9925","11689","20230504",""
"20230501","3호선","충무로","2","0","20230504",""
"20230501","3호선","을지로3가","7238","6979","20230504",""
"20230501","3호선","종로3가","7544","9596","20230504",""
"20230501","3호선","안국","25274","24807","20230504",""
"20230501","3호선","경복궁(정부서울청사)","28239","28655","20230504",""
"20230501","3호선","독립문","6240","6649","20230504",""
"20230501","3호선","무악재","3384","3566","20230504",""
"20230501","3호선","홍제","15272","14935","20230504",""
"20230501","3호선","녹번","12133","11212","20230504",""
"20230501","3호선","불광","14125","15654","20230504",""
"20230501","3호선","연신내","30183","28551","20230504",""
"20230501","3호선","구파발","16781","17062","20230504",""
"20230501","3호선","지축","4727","4656","20230504",""
"20230501","2호선","용두(동대문구청)","1906","1806","20230504",""
"20230501","2호선","신정네거리","8229","8338","20230504",""
"20230501","2호선","양천구청","5282","5542","20230504",""
"20230501","2호선","도림천","878","909","20230504",""
"20230501","2호선","신설동","3032","3038","20230504",""
"20230501","2호선","신답","1083","1239","20230504",""
"20230501","2호선","용답","2313","2280","20230504",""
"20230501","2호선","충정로(경기대입구)","5631","5823","20230504",""
"20230501","2호선","아현","8759","8589","20230504",""
"20230501","2호선","이대","15199","17279","20230504",""
"20230501","2호선","신촌","33744","34044","20230504",""
"20230501","2호선","홍대입구","66293","67336","20230504",""
"20230501","2호선","합정","24411","26133","20230504",""
"20230501","2호선","당산","13167","14329","20230504",""
"20230501","2호선","영등포구청","12636","13283","20230504",""
"20230501","2호선","문래","11427","12030","20230504",""
"20230501","2호선","신도림","35377","35121","20230504",""
"20230501","2호선","대림(구로구청)","20656","20890","20230504",""
"20230501","2호선","구로디지털단지","34739","34227","20230504",""
"20230501","2호선","신대방","20364","19944","20230504",""
"20230501","2호선","신림","44277","43769","20230504",""
"20230501","2호선","봉천","17394","17034","20230504",""
"20230501","2호선","서울대입구(관악구청)","38517","37856","20230504",""
"20230501","2호선","낙성대(강감찬)","20616","21320","20230504",""
"20230501","2호선","사당","28708","32361","20230504",""
"20230501","2호선","방배","10475","10757","20230504",""
"20230501","2호선","서초","12832","11978","20230504",""
"20230501","2호선","교대(법원.검찰청)","20735","25258","20230504",""
"20230501","2호선","강남","48872","47351","20230504",""
"20230501","2호선","역삼","19148","21482","20230504",""
"20230501","2호선","선릉","26036","23648","20230504",""
"20230501","2호선","삼성(무역센터)","26735","26652","20230504",""
"20230501","2호선","종합운동장","7680","8308","20230504",""
"20230501","2호선","잠실새내","17885","17855","20230504",""
"20230501","2호선","잠실(송파구청)","65901","63118","20230504",""
"20230501","2호선","잠실나루","8549","8613","20230504",""
"20230501","2호선","강변(동서울터미널)","28791","26672","20230504",""
"20230501","2호선","구의(광진구청)","17193","17152","20230504",""
"20230501","2호선","건대입구","37134","36657","20230504",""
"20230501","2호선","성수","24963","28582","20230504",""
"20230501","2호선","뚝섬","17320","16916","20230504",""
"20230501","2호선","한양대","11062","13035","20230504",""
"20230501","2호선","왕십리(성동구청)","13412","11340","20230504",""
"20230501","2호선","상왕십리","10696","10458","20230504",""
"20230501","2호선","신당","12195","13225","20230504",""
"20230501","2호선","동대문역사문화공원(DDP)","14721","16740","20230504",""
"20230501","2호선","을지로4가","10596","10973","20230504",""
"20230501","2호선","을지로3가","14236","12704","20230504",""
"20230501","2호선","을지로입구","31850","30589","20230504",""
"20230501","2호선","시청","14026","11776","20230504",""
"20230501","1호선","동묘앞","11558","12184","20230504",""
"20230501","1호선","청량리(서울시립대입구)","18336","18709","20230504",""
"20230501","1호선","제기동","17768","18510","20230504",""
"20230501","1호선","신설동","10637","10215","20230504",""
"20230501","1호선","동대문","13055","13114","20230504",""
"20230501","1호선","종로5가","25823","25120","20230504",""
"20230501","1호선","종로3가","26730","23402","20230504",""
"20230501","1호선","종각","24515","22181","20230504",""
"20230501","1호선","시청","18779","22366","20230504",""
"20230501","1호선","서울역","44369","39452","20230504",""
"20230501","7호선","장승배기","7237","7222","20230504",""
"20230501","7호선","상도","10157","10588","20230504",""
"20230501","7호선","숭실대입구(살피재)","14621","15276","20230504",""
"20230501","7호선","남성","8257","8311","20230504",""
"20230501","7호선","이수","12010","11292","20230504",""
"20230501","7호선","내방","8857","8985","20230504",""
"20230501","7호선","고속터미널","16634","10665","20230504",""
"20230501","7호선","반포","5215","4969","20230504",""
"20230501","7호선","논현","10112","10661","20230504",""
"20230501","7호선","학동","9898","10550","20230504",""
"20230501","7호선","강남구청","8620","9396","20230504",""
"20230501","7호선","청담","10824","11467","20230504",""
"20230501","7호선","뚝섬유원지","21283","21961","20230504",""
"20230501","7호선","건대입구","12401","12987","20230504",""
"20230501","7호선","어린이대공원(세종대)","18948","20279","20230504",""
"20230501","7호선","군자(능동)","11244","8917","20230504",""
"20230501","7호선","중곡","8235","7899","20230504",""
"20230501","7호선","용마산(용마폭포공원)","4465","4766","20230504",""
"20230501","7호선","사가정","12872","12763","20230504",""
"20230501","7호선","면목","11448","11081","20230504",""
"20230501","7호선","상봉(시외버스터미널)","13553","13078","20230504",""
"20230501","7호선","중화","8346","8316","20230504",""
"20230501","7호선","먹골","7930","7959","20230504",""
"20230501","7호선","태릉입구","7664","7349","20230504",""
"20230501","7호선","공릉(서울과학기술대)","10417","10555","20230504",""
"20230501","7호선","하계","13481","12816","20230504",""
"20230501","7호선","중계","11358","10343","20230504",""
"20230501","7호선","노원","17231","17721","20230504",""
"20230501","7호선","마들","10119","9451","20230504",""
"20230501","7호선","수락산","10600","10275","20230504",""
"20230501","7호선","도봉산","7071","8879","20230504",""
"20230501","7호선","장암","1755","978","20230504",""
"20230501","6호선","봉화산(서울의료원)","6034","5862","20230504",""
"20230501","6호선","화랑대(서울여대입구)","8932","7766","20230504",""
"20230501","7호선","보라매","5091","5263","20230504",""
"20230501","7호선","신풍","8480","7985","20230504",""
"20230501","7호선","대림(구로구청)","8835","8414","20230504",""
"20230501","7호선","남구로","9015","8949","20230504",""
"20230501","7호선","가산디지털단지","16381","15657","20230504",""
"20230501","7호선","철산","15241","15365","20230504",""
"20230501","7호선","광명사거리","17197","16844","20230504",""
"20230501","7호선","천왕","7789","7659","20230504",""
"20230501","7호선","온수(성공회대입구)","6541","6442","20230504",""
"20230501","8호선","암사","13589","12418","20230504",""
"20230501","8호선","천호(풍납토성)","11231","12928","20230504",""
"20230501","8호선","강동구청","7447","7676","20230504",""
"20230501","8호선","몽촌토성(평화의문)","5998","5814","20230504",""
"20230501","8호선","잠실(송파구청)","13495","15181","20230504",""
"20230501","8호선","석촌","6115","7421","20230504",""
"20230501","8호선","송파","6825","6740","20230504",""
"20230501","8호선","가락시장","5503","6007","20230504",""
"20230501","8호선","문정","8569","9022","20230504",""
"20230501","8호선","장지","13120","12930","20230504",""
"20230501","8호선","복정","5937","5281","20230504",""
"20230501","8호선","남한산성입구(성남법원.검찰청)","10482","9729","20230504",""
"20230501","8호선","단대오거리","8849","8911","20230504",""
"20230501","8호선","신흥","4193","4361","20230504",""
"20230501","8호선","수진","4783","4403","20230504",""
"20230501","8호선","모란","4101","3551","20230504",""
"20230501","8호선","남위례","4688","4799","20230504",""
"20230501","9호선","개화","1634","1315","20230504",""
"20230501","9호선","김포공항","7305","9522","20230504",""
"20230501","9호선","공항시장","2324","2501","20230504",""
"20230501","9호선","신방화","5053","5072","20230504",""
"20230501","9호선","마곡나루(서울식물원)","7586","7627","20230504",""
"20230501","9호선","양천향교","5923","6407","20230504",""
"20230501","9호선","가양","14369","14278","20230504",""
"20230501","9호선","증미","3576","3606","20230504",""
"20230501","9호선","등촌","7883","7720","20230504",""
"20230501","9호선","염창","11991","11900","20230504",""
"20230501","9호선","신목동","3321","2852","20230504",""
"20230501","9호선","선유도","4639","4538","20230504",""
"20230501","9호선","당산","12581","12616","20230504",""
"20230501","9호선","국회의사당","7266","7995","20230504",""
"20230501","9호선","여의도","13753","12901","20230504",""
"20230501","9호선","샛강","3440","3177","20230504",""
"20230501","9호선","노량진","20794","21485","20230504",""
"20230501","9호선","노들","3695","3263","20230504",""
"20230501","9호선","흑석(중앙대입구)","8994","8973","20230504",""
"20230501","9호선","동작(현충원)","2100","1721","20230504",""
"20230501","9호선","구반포","637","648","20230504",""
"20230501","9호선","신반포","2729","3014","20230504",""
"20230501","9호선","고속터미널","15301","20410","20230504",""
"20230501","9호선","사평","2900","2811","20230504",""
"20230501","9호선","신논현","21645","20860","20230504",""
"20230501","9호선2~3단계","언주","4656","4774","20230504",""
"20230501","9호선2~3단계","선정릉","4362","4949","20230504",""
"20230501","9호선2~3단계","삼성중앙","3834","3980","20230504",""
"20230501","9호선2~3단계","봉은사","11349","11579","20230504",""
"20230501","9호선2~3단계","종합운동장","3222","3239","20230504",""
"20230501","9호선2~3단계","삼전","4976","4854","20230504",""
"20230501","9호선2~3단계","석촌고분","4536","4530","20230504",""
"20230501","9호선2~3단계","석촌","6754","6020","20230504",""
"20230501","9호선2~3단계","송파나루","3806","4162","20230504",""
"20230501","9호선2~3단계","한성백제","2283","2035","20230504",""
"20230501","9호선2~3단계","올림픽공원(한국체대)","5737","6114","20230504",""
"20230501","9호선2~3단계","둔촌오륜","812","803","20230504",""
"20230501","9호선2~3단계","중앙보훈병원","5721","5366","20230504",""
"20230501","경강선","판교","3342","3249","20230504",""
"20230501","경강선","이매","965","806","20230504",""
"20230501","경강선","삼동","1700","1596","20230504",""
"20230501","경강선","경기광주","5898","5682","20230504",""
"20230501","경강선","초월","2392","2353","20230504",""
"20230501","경강선","곤지암","2063","2247","20230504",""
"20230501","경강선","신둔도예촌","1405","1287","20230504",""
"20230501","경강선","이천","2609","2740","20230504",""
"20230501","경강선","부발","1852","2235","20230504",""
"20230501","경강선","세종대왕릉","373","408","20230504",""
"20230501","경강선","여주","2691","2747","20230504",""
"20230501","경부선","서울역","10267","2342","20230504",""
"20230501","경부선","남영","11763","8319","20230504",""
"20230501","경부선","용산","40580","38175","20230504",""
"20230501","경부선","노량진","8327","8086","20230504",""
"20230501","경부선","대방","7126","8249","20230504",""
"20230501","경부선","영등포","38578","38769","20230504",""
"20230501","경부선","신도림","2687","2953","20230504",""
"20230501","경부선","신길","6545","5768","20230504",""
"20230501","경부선","구로","13596","13617","20230504",""
"20230501","경부선","가산디지털단지","6969","9142","20230504",""
"20230501","경부선","금천구청","9366","9124","20230504",""
"20230501","경부선","석수","7216","6741","20230504",""
"20230501","경부선","관악","6340","5778","20230504",""
"20230501","경부선","안양","19565","19619","20230504",""
"20230501","경부선","명학","6255","6019","20230504",""
"20230501","경부선","금정","20270","20308","20230504",""
"20230501","경부선","군포","4283","4043","20230504",""
"20230501","경부선","의왕","6498","6544","20230504",""
"20230501","경부선","성균관대","11816","12538","20230504",""
"20230501","경부선","화서","6108","5924","20230504",""
"20230501","경부선","수원","40019","39737","20230504",""
"20230501","경부선","독산","9662","9787","20230504",""
"20230501","경부선","세류","2743","2596","20230504",""
"20230501","경부선","병점","14278","14866","20230504",""
"20230501","경부선","세마","2591","2429","20230504",""
"20230501","경부선","오산대","3165","3100","20230504",""
"20230501","경부선","오산","9842","10403","20230504",""
"20230501","경부선","진위","1320","1241","20230504",""
"20230501","경부선","송탄","4576","5291","20230504",""
"20230501","경부선","서정리","6815","9824","20230504",""
"20230501","경부선","평택지제","3756","3874","20230504",""
"20230501","경부선","평택","15394","16144","20230504",""
"20230501","경부선","성환","3890","4844","20230504",""
"20230501","경부선","직산","877","939","20230504",""
"20230501","경부선","두정","7190","9101","20230504",""
"20230501","경부선","천안","8336","8079","20230504",""
"20230501","경부선","당정","4416","4362","20230504",""
"20230501","경부선","서동탄","1021","1027","20230504",""
"20230501","경부선","광명","3413","2419","20230504",""
"20230501","경원선","이촌(국립중앙박물관)","3551","2768","20230504",""
"20230501","경원선","서빙고","1643","1508","20230504",""
"20230501","경원선","한남","2849","2866","20230504",""
"20230501","경원선","옥수","62","45","20230504",""
"20230501","경원선","응봉","1754","1553","20230504",""
"20230501","경원선","왕십리(성동구청)","13276","13515","20230504",""
"20230501","경원선","청량리(서울시립대입구)","16848","17470","20230504",""
"20230501","경원선","외대앞","9777","10104","20230504",""
"20230501","경원선","신이문","6746","6365","20230504",""
"20230501","경원선","석계","7144","7746","20230504",""
"20230501","경원선","광운대","8147","8269","20230504",""
"20230501","경원선","월계","6416","5895","20230504",""
"20230501","경원선","녹천","3610","2988","20230504",""
"20230501","경원선","방학","8550","8148","20230504",""
"20230501","경원선","도봉","5044","4809","20230504",""
"20230501","경원선","도봉산","9136","6624","20230504",""
"20230501","경원선","망월사","8889","9022","20230504",""
"20230501","경원선","회룡","10813","10584","20230504",""
"20230501","경원선","의정부","17446","18048","20230504",""
"20230501","경원선","가능","5917","5605","20230504",""
"20230501","경원선","녹양","3985","3708","20230504",""
"20230501","경원선","양주","7333","6903","20230504",""
"20230501","경원선","덕계","3857","3434","20230504",""
"20230501","경원선","덕정","5879","5931","20230504",""
"20230501","경원선","지행","6403","6164","20230504",""
"20230501","경원선","동두천중앙","2863","2845","20230504",""
"20230501","경원선","보산","1509","1194","20230504",""
"20230501","경원선","동두천","1986","2530","20230504",""
"20230501","경원선","소요산","4211","3337","20230504",""
"20230501","경의선","서울역","3162","4026","20230504",""
"20230501","경의선","신촌","718","990","20230504",""
"20230501","경의선","효창공원앞","2629","2781","20230504",""
"20230501","경의선","공덕","2653","2260","20230504",""
"20230501","경의선","서강대","1938","2001","20230504",""
"20230501","경의선","홍대입구","2018","2366","20230504",""
"20230501","경의선","가좌","4947","4862","20230504",""
"20230501","경의선","디지털미디어시티","2231","2139","20230504",""
"20230501","경의선","수색","1528","1652","20230504",""
"20230501","경의선","화전","3721","3612","20230504",""
"20230501","경의선","강매","2288","2022","20230504",""
"20230501","경의선","행신","6606","6585","20230504",""
"20230501","경의선","능곡","3356","3219","20230504",""
"20230501","경의선","곡산","481","483","20230504",""
"20230501","경의선","백마","5199","4857","20230504",""
"20230501","경의선","풍산","4698","4208","20230504",""
"20230501","경의선","일산","7601","7329","20230504",""
"20230501","경의선","탄현","6194","5616","20230504",""
"20230501","경의선","야당","7117","6900","20230504",""
"20230501","경의선","운정","5695","5291","20230504",""
"20230501","경의선","금릉","4437","4331","20230504",""
"20230501","경의선","금촌","6719","6846","20230504",""
"20230501","경의선","월롱","1329","2108","20230504",""
"20230501","경의선","파주","1162","908","20230504",""
"20230501","경의선","문산","5268","5144","20230504",""
"20230501","경의선","임진강","50","89","20230504",""
"20230501","경의선","운천","2","8","20230504",""
"20230501","경인선","개봉","17851","17243","20230504",""
"20230501","경인선","오류동","9492","9052","20230504",""
"20230501","경인선","역곡","23657","23178","20230504",""
"20230501","경인선","부천","28645","28126","20230504",""
"20230501","경인선","송내","19181","18733","20230504",""
"20230501","경인선","부평","27482","27707","20230504",""
"20230501","경인선","백운","5643","5487","20230504",""
"20230501","경인선","동암","13356","12977","20230504",""
"20230501","경인선","주안","17102","15421","20230504",""
"20230501","경인선","제물포","8671","8260","20230504",""
"20230501","경인선","동인천","12833","12164","20230504",""
"20230501","경인선","인천","5278","4262","20230504",""
"20230501","경인선","구일","4690","4528","20230504",""
"20230501","경인선","소사","6960","6823","20230504",""
"20230501","경인선","부개","7085","6566","20230504",""
"20230501","경인선","간석","4988","4688","20230504",""
"20230501","경인선","도원","2906","2941","20230504",""
"20230501","경인선","온수(성공회대입구)","5778","5423","20230504",""
"20230501","경인선","중동","7264","6617","20230504",""
"20230501","경인선","도화","3367","3128","20230504",""
"20230501","경춘선","신내","1775","1704","20230504",""
"20230501","경춘선","갈매","2477","2154","20230504",""
"20230501","경춘선","별내","2677","2549","20230504",""
"20230501","경춘선","퇴계원","3215","2804","20230504",""
"20230501","경춘선","사릉","2032","1972","20230504",""
"20230501","경춘선","금곡","1451","1366","20230504",""
"20230501","경춘선","평내호평","5740","5408","20230504",""
"20230501","경춘선","천마산","1621","1550","20230504",""
"20230501","경춘선","마석","4015","3969","20230504",""
"20230501","경춘선","대성리","1013","727","20230504",""
"20230501","경춘선","청평","2643","2113","20230504",""
"20230501","경춘선","상천","603","513","20230504",""
"20230501","경춘선","가평","2901","2489","20230504",""
"20230501","경춘선","굴봉산","327","287","20230504",""
"20230501","경춘선","백양리","116","133","20230504",""
"20230501","경춘선","강촌","743","684","20230504",""
"20230501","경춘선","김유정","799","847","20230504",""
"20230501","경춘선","남춘천","3342","3957","20230504",""
"20230501","경춘선","춘천","2869","2610","20230504",""
"20230501","공항철도 1호선","서울역","12292","11468","20230504",""
"20230501","공항철도 1호선","공덕","1752","2468","20230504",""
"20230501","공항철도 1호선","홍대입구","13382","12209","20230504",""
"20230501","공항철도 1호선","디지털미디어시티","6052","5975","20230504",""
"20230501","공항철도 1호선","마곡나루(서울식물원)","4062","4249","20230504",""
"20230501","공항철도 1호선","김포공항","10306","5215","20230504",""
"20230501","공항철도 1호선","계양","8638","8055","20230504",""
"20230501","공항철도 1호선","검암","4563","4660","20230504",""
"20230501","공항철도 1호선","청라국제도시","4532","4103","20230504",""
"20230501","공항철도 1호선","운서","8051","8779","20230504",""
"20230501","공항철도 1호선","공항화물청사","1450","1545","20230504",""
"20230501","공항철도 1호선","인천공항1터미널","13597","12240","20230504",""
"20230501","공항철도 1호선","인천공항2터미널","4699","4101","20230504",""
"20230501","공항철도 1호선","영종","3744","3725","20230504",""
"20230501","과천선","선바위","5799","5266","20230504",""
"20230501","과천선","경마공원","946","891","20230504",""
"20230501","과천선","대공원","11906","11824","20230504",""
"20230501","과천선","과천","5214","4663","20230504",""
"20230501","과천선","정부과천청사","7969","8042","20230504",""
"20230501","과천선","인덕원","15819","16071","20230504",""
"20230501","과천선","평촌","9848","9443","20230504",""
"20230501","과천선","범계","20767","20533","20230504",""
"20230501","분당선","선릉","5565","8405","20230504",""
"20230501","분당선","한티","11202","11703","20230504",""
"20230501","분당선","도곡","5251","4956","20230504",""
"20230501","분당선","구룡","1912","1902","20230504",""
"20230501","분당선","개포동","3561","3674","20230504",""
"20230501","분당선","대모산입구","3961","3792","20230504",""
"20230501","분당선","수서","10753","10804","20230504",""
"20230501","분당선","복정","1","0","20230504",""
"20230501","분당선","수원","7566","6713","20230504",""
"20230501","분당선","서울숲","14372","15264","20230504",""
"20230501","분당선","압구정로데오","14986","16391","20230504",""
"20230501","분당선","강남구청","5453","6447","20230504",""
"20230501","분당선","선정릉","3392","3325","20230504",""
"20230501","분당선","가천대","11802","12215","20230504",""
"20230501","분당선","태평","11137","10737","20230504",""
"20230501","분당선","모란","15866","16639","20230504",""
"20230501","분당선","야탑","18981","19848","20230504",""
"20230501","분당선","서현","18133","18237","20230504",""
"20230501","분당선","수내","9069","9057","20230504",""
"20230501","분당선","정자","10899","11360","20230504",""
"20230501","분당선","미금","10964","11482","20230504",""
"20230501","분당선","오리","7542","6352","20230504",""
"20230501","분당선","이매","5007","4564","20230504",""
"20230501","분당선","보정","2014","1751","20230504",""
"20230501","분당선","죽전","11956","13326","20230504",""
"20230501","분당선","구성","3573","3817","20230504",""
"20230501","분당선","신갈","3070","3198","20230504",""
"20230501","분당선","기흥","8294","8292","20230504",""
"20230501","분당선","상갈","4199","4100","20230504",""
"20230501","분당선","청명","3078","3108","20230504",""
"20230501","분당선","영통","7575","7956","20230504",""
"20230501","분당선","망포","9639","9973","20230504",""
"20230501","분당선","매탄권선","3953","3871","20230504",""
"20230501","분당선","수원시청","10056","10410","20230504",""
"20230501","분당선","매교","3871","3747","20230504",""
"20230501","수인선","고색","3004","3179","20230504",""
"20230501","수인선","오목천","3453","3248","20230504",""
"20230501","수인선","어천","995","1097","20230504",""
"20230501","수인선","야목","303","260","20230504",""
"20230501","수인선","사리","4315","3750","20230504",""
"20230501","수인선","달월","72","74","20230504",""
"20230501","수인선","월곶","2608","2414","20230504",""
"20230501","수인선","소래포구","7253","6755","20230504",""
"20230501","수인선","인천논현","4778","4963","20230504",""
"20230501","수인선","호구포","2452","2682","20230504",""
"20230501","수인선","남동인더스파크","842","966","20230504",""
"20230501","수인선","원인재","3861","4077","20230504",""
"20230501","수인선","연수","4242","4216","20230504",""
"20230501","수인선","송도","2380","2199","20230504",""
"20230501","수인선","인하대","7384","7009","20230504",""
"20230501","수인선","숭의","3182","2988","20230504",""
